id,user_id,path,seq,tex,dna,WER_FST,WER_LEX_FST,y_seq_whisper_medium,time_whisper_medium,y_seq_whisper_base,time_whisper_base
line821_p2_dna,2,Data\audio\line821_p2_dna.wav,supérieur ou égal à parenthèse d moins deux delta indice grand p plus un fermer la parenthèse alpha indice grand n moins parenthèse delta indice grand p moins deux fermer la parenthèse alpha indice un moins parenthèse delta indice grand p moins un fermer la parenthèse somme sur indice accolade i égal deux fermer l'accolade exposant accolade grand n moins un fermer l'accolade alpha indice i ,\geq ( d - 2 \delta _ P + 1 ) \alpha _ N - ( \delta _ P - 2 ) \alpha _ 1 - ( \delta _ P - 1 ) \sum _ { i = 2 } ^ { N - 1 } \alpha _ i,True,0.0,0.0, supérieure ou égale à parenthèse D moins 2 delta indice grand P plus 1 fermé la parenthèse alpha indice grand N moins parenthèse delta indice grand P moins 2 fermé la parenthèse alpha indice 1 moins parenthèse delta indice grand P moins 1 fermé la parenthèse somme sur indice accolade i égale 2 fermé la collade exposant accolade grand N moins 1 fermé la collade alpha indice i,33.87498736381531, Superviens régales a parontèse des moins deux delta 10 grand paix plus 1 fermez la parenthèse alpha indice grand taine moins parenthèse delta indice grand paix moins deux fermez la parenthèse alpha indice un moins parenthèse delta indice grand paix moins un fermez la parenthèse sombre sur indice à collade y = 2 fermez la collade exposant à collade grand taine moins un fermez la collade alpha indice y,5.156059980392456
line106_p3,3,Data\audio\line106_p3.wav,qui est supérieur ou égal à probabilité que y h soit plus grand que l epsilon facteur de l'esperance de exponentielle de moins trois grand s indice l sur racine de epsilon qui converge qui tend vers un quand epsilon tend vers zéro,\geq \mathbb { P } ( Y _ H > L \varepsilon ) \mathbb { E } \left [ \exp \left ( - \frac { 3 S _ L } { \sqrt { \varepsilon } } \right ) \right ] \xrightarrow [ \varepsilon \rightarrow 0 ] { } 1,False,0.6530612244897959,0.5517241379310345, qui est supérieur à l'égal la probabilité que yh soit plus grand que l'epsilon facteur de l'espérance exponentielle de -3s l sur racine de epsilon qui tend vers 1 quand l'epsilon tend vers 0,20.79438805580139, qui est super rigane la probabilité que Y sur plus grand que L et Psylonne acteur de l'espérance un de l'expolential de moins 3 grand estendicelle sur Racine de L et Psylonne qui converge qui t'enver un quand même Psylonne t'enver 0,3.114357709884644
line213_p3_part3,3,Data\audio\line213_p3_part3.wav,d entre parenthèses p indice un de x virgule p indice un de y inférieur ou égal à d tilde indice un entre parenthèses x virgule y,"D ( p _ 1 ( x ) , p _ 1 ( y ) ) \leq \tilde { D } _ 1 ( x , y )",False,0.39285714285714285,0.16666666666666666, D entre parenthèses P1 dissin de X virgule P1 dissin de Y inférieur à égal à T tilde d'indicin entre parenthèses X virgule Y,14.352076053619385, Dès entre 40 s et 1 dissin de vie que j'iracule Pien dissin de vie grec Un ferai en régal T'es tient d'un dissin entre parenthèses et que j'irgule grec ?,2.453317165374756
line172_p3,3,Data\audio\line172_p3.wav,probabilité entre parenthèses p indice t entre parenthèses entre crochets grand t indice b moins epsilon virgule grand t indice b union entre crochets t chapeau indice b virgule t chapeau indice b moins epsilon inclu dans grand a indice grand l epsilon union a chapeau indice l epsilon est supérieur à un moins delta,"\mathbb { P } ( p _ \mathcal { T } ( [ T _ { b - \varepsilon } , T _ b ] \cup [ \hat { T } _ b , \hat { T } _ { b - \varepsilon } ] ) \subset A _ { L \varepsilon } \cup \hat { A } _ { L \varepsilon } ) > 1 - \delta",False,0.4852941176470588,0.30952380952380953, probabilité entre parenthèses P indice T entre parenthèses entre crochet grand T indice B moins epsilon virgule grand T indice B union entre crochet T chapeau indice B virgule T chapeau indice B moins epsilon inclut dans grand A indice grand L epsilon union H chapeau indice L epsilon est supérieur à 1 moins delta,24.936835289001465, probabilité entre parenthes P110t entre parenthes entre crochet granté 1 10 bmpsi l'on vient de grander 1 10b 1nm entre crochet Tchapo 1 10bm 1 10bmpsi l'on inclut donc grand A110 grand A1psi l'on 1nm Hchapo 1 10lpsi l'on et supérieure à 1 monde alta,3.889056921005249
line122_p3,3,Data\audio\line122_p3.wav,grand b indice m espilon carré de grand t virgule p indice t de t b,"B _ { M \varepsilon ^ 2 } ( \mathcal { T } , p _ \mathcal { T } ( T _ b ) )",False,0.7307692307692307,0.5625, grand B110 m epsilon carré de grand T vingule P110t de TB,10.122987270355225, grand B110 M et Psylon carré de grantez bien gul et indistés de TB,1.5674612522125244
line900_p1_dna,1,Data\audio\line900_p1_dna.wav,somme pour j égal zéro à grand n de m indice j alpha indice j strictement inférieur à parenthèse d moins un ferme la parenthèse alpha indice v,\sum _ { j = 0 } ^ N m _ j \alpha _ j < ( d - 1 ) \alpha _ v,True,0.16666666666666666,0.1, Somme pour j = 0 à grande taine de m'j'alpha'j strictement inférieur à parenthèse d moins 1 par la parenthèse alpha'v,14.535629034042358, Somme pour G = 0 à Grantaine de M1g Alpha 1g Strictement à failure à parenthèse des mois ans Faire la parenthèse Alpha 1g V,2.0947365760803223
line896_p2_dna,2,Data\audio\line896_p2_dna.wav,alpha indice i plus somme indice accolade j égal zéro fermer l'accolade exposant accolade grand n fermer l'accolade m indice petit j alpha indice petit j inférieur ou égal à degré indice alpha grand f indice grand h strictement inférieur à alpha indice u plus parenthèse d moins un fermer la parenthèse alpha indice v,\alpha _ i + \sum _ { j = 0 } ^ N m _ j \alpha _ j \leq \deg _ { \alpha } F _ H < \alpha _ u + ( d - 1 ) \alpha _ v,True,0.0975609756097561,0.0, alpha indice i plus somme indice à collade j = 0 fermez la collade exposant à collade grande n fermez la collade m indice petit j alpha indice petit j inférieur ou égal à degré indice alpha grand f indice grand h strictement inférieur à alpha indice u plus parenthèse d moins 1 fermez la parenthèse alpha indice v,29.282840251922607, Alpha 1dc + sum 1dc à collade j'ai également zéro fermé la collade exposant à collade grandaine fermé la collade m 1dc petit g alpha 1dc petit g inférieure ou égal à 2gr 1dc alpha grand t f 1dc grand t h strictement inférieure a alpha 1dc u + parenthèse d -1 fermé la parenthèse alpha 1dc v,4.8270790576934814
line884_p1_dna,1,Data\audio\line884_p1_dna.wav,degré indice alpha grand f indice grand h strictement inférieur à alpha indice u plus parenthèse d moins un fermer la parenthèse alpha indice v,\deg _ { \alpha } F _ H < \alpha _ u + ( d - 1 ) \alpha _ v,True,0.09523809523809523,0.0, Degré indice alpha grand F indice grand H strictement inférieur à alpha indice U plus parenthèse D moins 1 ferme la parenthèse alpha indice V,13.257728815078735, Degrés un dis Alpha Grand F un dis Grand F strictement aferien à Alpha Un dis U plus parentaises des mois ans faire la parenthèse Alpha Un dis V,1.8021628856658936
line223_p3_part2,3,Data\audio\line223_p3_part2.wav,t chapeau puissance i indice s égal sup entre accolades pour t appartient entre crochets a i a indice i virgule b indice i grand z indice u indice t égal s,"\hat { T } ^ i _ s = \sup \{ t \in [ a _ i , b _ i ] , Z _ { \mathcal { E } _ t } = s \}",False,0.4722222222222222,0.35714285714285715, Tchapeau puissance i indice s = sup entre collades pour T appartient entre crochet A i indice i virgule B indice i Grand Z indice E indice T = S,14.745506286621094, des chapeaux puissance 1in10s Égaluction entre écolate pour tient à partir entre conacial allow1in50alb 10i Grandsède indices A draw Twist Ddd,16.636122226715088
line155_p3,3,Data\audio\line155_p3.wav,n zéro de y h plus grand que alpha epsilon virgule t indice i epsilon inférieur à grand s indice alpha epsilon conditionellement à w star plus petit que moins b,"\mathbb { N } _ 0 ( Y _ H > \alpha \varepsilon , \, t _ { i _ \varepsilon } < S _ { \alpha \varepsilon } \, | \, W _ * < - b )",False,0.6153846153846154,0.5161290322580645, N0 de Yh plus grand que α ε T1 10 i ε inférieur à S1 10 α ε conditionnellement à W < b,11.417928218841553, N0 de l'igricage plus grand que l'alphabysilone virgule T110 ypsilone a priori à grand S110 lphabysilone conditionnellement à double restart plus petit coin B,2.737666606903076
line105_p3,3,Data\audio\line105_p3.wav,qui est supérieur ou égal à l'esperance de l'indicatrice de y h plus grand que l epsilon exponentielle de moins trois intégrale de zéro à grand s indice l epsilon un sur x t plus racine de epsilon au carré dt,\geq \mathbb { E } \left [ \mathbf { 1 } _ { \{ Y _ H > L \varepsilon \} } \exp \left ( - 3 \int _ 0 ^ { S _ { L \varepsilon } } \frac { 1 } { ( X _ t + \sqrt { \varepsilon } ) ^ 2 } d t \right ) \right ],False,0.7301587301587301,0.6341463414634146, qui est supérieur ou égal à l'espérance de l'indicateurise de y h plus grand que l y exponentielle de -3 intégrales de 0 à S1 10 l y 1 sur x t + racine de y au carré d t,17.73581290245056, qui est supérieur à la espérance de l'indicatrice et écracage plus grand que l'épicillon d'expansielle de -30 à 0 à grand S110 l'épicillon un sur xt + 2hp de carré d'été,2.622603416442871
line776_p1_dna,1,Data\audio\line776_p1_dna.wav,degré indice alpha parenthèse grand f indice grand h rond g ferme la parenthèse supérieur ou égal à parenthèse d moins deux delta indice grand p plus un ferme la parenthèse alpha indice grand m moins parenthèse delta indice grand p moins un ferme la parenthèse somme pour i égal un à grand n moins deux de alpha indice i moins parenthèse delta indice grand p moins deux ferme la parenthèse alpha indice accolade grand n moins un ferme l'accolade ,\deg _ { \alpha } ( F _ H \circ g ) \geq ( d - 2 \delta _ P + 1 ) \alpha _ N - ( \delta _ P - 1 ) \sum _ { i = 1 } ^ { N - 2 } \alpha _ i - ( \delta _ P - 2 ) \alpha _ { N - 1 },True,0.13846153846153847,0.061224489795918366, degrés indice alpha parenthèse grand F indice grand H rho g super au égal à parenthèse D moins 2 delta indice grompé plus 1 parenthèse alpha indice grontaine moins parenthèse delta indice grompé moins 1 ferme la parenthèse somme pour i égale 1 à grontaine moins 2 de alpha indice i moins parenthèse delta indice grompé moins 2 faire la parenthèse alpha indice acolade grontaine moins 1 ferme la collade,34.46486496925354, 2 gré indices alpha parenthèses grnt f1 / grnt h rouger faire la parenthèse super ou également la parenthèse des moins 2 delta discroupées plus en faire la parenthèse alpha 1 / grnt h moins parenthèse delta 1 / grnt h moins 1 faire la parenthèse Somme pour y également un à grnt h moins 2 de alpha 1 / grnt h moins parenthèse delta 1 / grnt h moins 2 faire la parenthèse alpha 1 / grnt h moins 1 faire la collade,5.300726652145386
line228_p3_part3,3,Data\audio\line228_p3_part3.wav,u appartient à a chapeau indice l epsilon,u \in \hat { A } _ { L \varepsilon },False,0.7272727272727273,0.5714285714285714, lui appartient à chapeau en L' et Psi,8.849350214004517, et lui appartient à Chapeau en Céline et de Psylonne,1.2634618282318115
line363_p3,3,Data\audio\line363_p3.wav,grand d puissance rond entre parenthèses petit v virgule grand t indice b plus a égal moins entre parenthèses b plus a plus grand z indice v moins deux max ouvrez la parenthèse inf pour w appartient entre crochets petit v virgule grand t indice b plus a de grand z indice w virgule inf pour w appartient entre crochets grand t indice b plus a virgule v de grand z indice w fermer la parenthèse est supérieur à moins entre parenthèses b plus a plus entre parenthèses b plus epsilon est supérieur ou égal à zéro,"D ^ \circ ( v , T _ { b + a } ) = - ( b + a ) + Z _ v - 2 \max ( \inf _ { w \in [ v , T _ { b + a } ] } Z _ w , \inf _ { w \in [ T _ { b + a } , v ] } Z _ w ) > - ( b + a ) + ( b + \varepsilon ) \geq 0",False,0.23255813953488372,0.06451612903225806, Grand D puissance rond entre parenthèses petit V virgule grand T indice B plus A égale moins entre parenthèses B plus A plus grand Z d'indice V moins 2 max 1 pour W appartient entre crochet petit V virgule grand T indice B plus A de grand Z d'indice W virgule 1 pour W appartient entre crochet grand T indice B plus A virgule V de grand Z d'indice W fermez la parenthèse et supérieure à moins entre parenthèses B plus A plus entre parenthèses B plus Epsilon et supérieure à 0,45.94726324081421, Grand des puissances fournours par entesse petit v retailers angles grand T1v plus a également moins entre par entès B plus a plus grande z1v moins 2 max impression arran ser Mission 1 pour W à parties entre crots chèque petit v美國 le grand T1v plus a de grande side dix W已經 à SW 1 pour W apareste entre crochet 10now super agriculture 10 obst las et super il y en regardera,31.15856122970581
line223_p3,3,Data\audio\line223_p3.wav,grand t indice s puissance i égal l'inf entre accolades petit t appartient entre crochets a i b i grand z indice u indice t égal s,"T ^ i _ s = \inf \{ t \in [ a _ i , b _ i ] , Z _ { \mathcal { E } _ t } = s \}",False,0.48484848484848486,0.4074074074074074, Grand T indice S puissance I = 1 Petit T appartient à entrecrochet A I B I Grand Z indice E indice T = S,19.88743233680725,iquarement tranquillement,9.775115728378296
line104_p3,3,Data\audio\line104_p3.wav,grand n indice zéro de l'inf pour u appartient à grand a indice l epsilon de z u supérieur à moins racine de varepsilon conditionellement à w star plus petit que moins b est supérieur ou égal à l'esperance de l'indicatrice de y h plus grand que l epsilon grand pi x de grand pi indice x de grand m des t omega avec t plus petit que grand s indice l varepsilon et omega star plus petit que moins racine de epsilon est égal à zéro,"\mathbb { N } _ 0 ( \inf _ { u \in A _ { L \varepsilon } } Z _ u > - \sqrt { \varepsilon } \, | \, W _ * < - b ) & \geq \mathbb { E } \left [ \mathbf { 1 } _ { \{ Y _ H > L \varepsilon \} } \Pi _ { X } ( \mathcal { M } ( \{ ( t , \omega ) : t < S _ { L \varepsilon } , \, \omega _ * < - \sqrt { \varepsilon } \} ) = 0 ) \right ]",False,0.6190476190476191,0.4931506849315068, Grand N indice 0 de l'inf pour U appartient à Grand A indice L y des Z U supérieur à - racine de L var y Conditionnellement W star plus petit que - B et supérieur à l'espérance de l'indicateur de Y h plus grand que L y Grand Pi indice x de Grand M des T omega avec T plus petit que Grand S indice L var y et omega star plus petit que - racine de L y = 0,29.26973557472229, grand n'a 10 0 de l'info pour lui appartir un grand n'is à l'epsilon des aides du supérieur à moins racine de varie psilone conditionnellement à double estharpeltique moins b et supérieur à l'espérance de l'indicatrice de higrecage plus grand que l'epsilon grand px de grand px de grand mb t omega avec tépluptique grand ns à l'elvarie psilone et ongastharpeltique moins racine de l'epsilon de t égal à 0,4.852118968963623
